,Unnamed: 0,id,date,timepandemic,age,raceD,canada,provinceCA,sex,genderid,genderD,SexOrientationR,LGBTQ,LGBT_Subgroup,ARM_P,ARM_R,ARM_Total,WCC_P,WCC_SS,WCC_B,WCC_W,WCC_A,WCC_missing,Resilience_1,Resilience_2,Resilience_3,Resilience_4,Resilience_5,Resilience_6,Resilience_7,Resilience_8,Resilience_9,Resilience_10,Resilience_11,Resilience_12,Resilience_13,Resilience_14,Resilience_15,Resilience_16,Resilience_17,Coping_1,Coping_2,Coping_3,Coping_4,Coping_5,Coping_6,Coping_7,Coping_8,Coping_9,Coping_10,Coping_11,Coping_12,Coping_13,Coping_14,Coping_15,Coping_16,Coping_17,Coping_18,Coping_19,Coping_20,Coping_21,Coping_22,Coping_23,Coping_24,Coping_25,Coping_26,Coping_27,Coping_28,Coping_29,Coping_30,Coping_31,Coping_32,Coping_33,Coping_34,Coping_35,Coping_36,Coping_37,Coping_38,Coping_39,Coping_40,Coping_41,Coping_42
2705,2705,2706,11/19/2020 18:10:45,251,25,0,1,11,0,0,0,1,0,0,40,35,75,51,27,7,26,28,1,4,4,5,5,5,5,5,5,4,3,5,4,3,5,5,3,5,3,4,4,3,4,4,4,2,3,4,1,2,4,2,4,4,4,2,2,2,3,4,4,4,2,4,3,4,4,4,4,4,4,4,4,2,3,3,1,4,4,4
2706,2706,2707,11/19/2020 18:43:10,251,26,0,1,11,0,0,0,1,0,0,41,29,70,40,15,7,18,17,1,3,4,4,5,3,4,4,3,4,5,4,5,4,3,5,5,5,1,3,3,3,3,3,2,1,4,2,2,4,3,3,2,3,1,3,1,1,2,2,2,2,3,3,3,2,3,3,4,3,1,2,3,3,2,2,1,1,1,1
2707,2707,2708,11/19/2020 18:56:00,251,27,0,1,11,0,0,0,1,0,0,36,31,67,35,17,4,18,16,1,3,4,3,5,3,5,3,4,5,3,5,5,2,5,5,3,4,3,2,3,2,2,3,3,1,3,3,3,3,1,1,1,3,3,2,1,1,4,1,1,1,1,3,4,3,1,2,3,4,1,1,4,1,2,3,1,3,1,1
2708,2708,2709,11/19/2020 21:53:42,251,32,1,1,11,0,0,0,7,1,2, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2709,2709,2710,11/19/2020 23:41:18,251,21,1,1,11,0,3,1, ,1,1, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2710,2710,2711,11/20/2020 4:59:18,252,55,1,1,11,0,0,0,7,1,2,42,27,69, , , , , ,0,4,5,4,4,4,4,4,4,4,4,3,4,4,5,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2711,2711,2712,11/20/2020 8:21:19,252,27,0,1,11,0,0,0,1,0,0,46,34,80,14,7,3,8,13,1,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2712,2712,2713,11/20/2020 8:38:34,252,33,1,1,11,0,0,0,7,1,2,38,25,63, , , , , ,0,4,5,3,3,4,5,4,3,4,2,4,4,2,5,4,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2713,2713,2714,11/20/2020 8:47:31,252, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2714,2714,2715,11/20/2020 12:57:20,252,73,1,1,11,0,3,1,7,1,1,24,11,35,33,12,4,13,12,1,4,3,4,1,1,5,3,1,1,1,1,1,2,4,1,1,1,3,2,1,2,2,3,2,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,3,3,1,1,4,3,1,4,3,1,1,3,2,3,2,1,1,1,1,1
2715,2715,2716,11/20/2020 14:52:48,252,48,1,1,11,0,0,0,7,1,2, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2716,2716,2717,11/20/2020 16:17:57,252,33,1,1,11,0,0,0,7,1,2,35,28,63, , , , , ,0,3,5,3,4,4,5,4,4,4,3,3,3,3,3,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2717,2717,2718,11/20/2020 17:08:05,252,16,1,1,11, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2718,2718,2719,11/20/2020 17:25:46,252,26,0,1,11,0,0,0,7,1,2,42,29,71,37,16,7,30,24,1,5,5,5,5,5,5,5,2,5,2,4,5,3,4,3,3,5,2,4,3,4,4,4,4,3,4,4,4,1,3,1,2,1,4,1,1,2,2,3,4,4,3,3,3,3,3,2,1,2,1,1,1,4,4,2,4,4,2,2
2719,2719,2720,11/20/2020 22:19:36,252,28,1,1,11,1,1,0,4,1,3,38,28,66,20,14,3,15,17,1,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,1,2,3,1,1,2,1,1,2,2,2,1,1,1,2,2,3,1,1,1,2,1,2,1,1,2,2,2,1,1,1,2,1,2,2,2,2,3,2,2,2,2
2720,2720,2721,11/20/2020 23:41:51,252, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2721,2721,2722,11/21/2020 2:01:29,253,35,1,1,1,1,1,0,1,0,0,28,22,50, , , , , ,0,3,4,3,3,3,4,3,2,2,1,3,1,3,4,4,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2722,2722,2723,11/21/2020 7:58:29,253,49,1,1,11,0,0,0,7,1,2,35,27,62, , , , , ,0,4,3,3,4,4,4,3,3,3,3,4,4,4,4,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2723,2723,2724,11/21/2020 10:25:24,253,24,1,1,11,0,0,0,6,1,2,29,22,51, , , , , ,0,2,5,4,5,1,5,2,3,3,1,3,1,3,5,4,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2724,2724,2725,11/21/2020 16:22:39,253, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2725,2725,2726,11/21/2020 16:31:36,253,57,1,1,11,0,0,0,7,1,2, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2726,2726,2727,11/21/2020 16:37:30,253,37,1,1,11,0,0,0,7,1,2, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2727,2727,2728,11/21/2020 19:24:44,253, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2728,2728,2729,11/21/2020 21:55:24,253, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2729,2729,2730,11/22/2020 13:03:21,254,22,1,1,11, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2730,2730,2731,11/22/2020 14:20:24,254,25,1,1,11,1,3,1,5,1,1,37,31,68,37,10,3,13,18,1,5,5,3,4,4,5,4,3,3,2,5,4,2,4,5,5,5,1,2,3,1,4,4,2,1,4,2,1,2,2,1,3,1,3,2,1,1,1,1,1,3,1,1,3,4,2,4,2,1,1,1,1,1,2,2,1,1,3,3
2731,2731,2732,11/22/2020 15:04:34,254,32,1,1,11,1,1,0,1,0,0,33,23,56,25,12,3,17,18,1,4,4,3,2,3,5,4,2,2,2,2,2,4,4,5,4,4,1,2,3,1,2,2,1,1,3,2,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,4,1,1,2,2,1,1,1,2,4,4,4,1,2,4,1
2732,2732,2733,11/22/2020 21:09:09,254, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2733,2733,2734,11/22/2020 21:55:09,254, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2734,2734,2735,11/23/2020 1:31:52,255,53,1,1,11,0,0,0,6,1,2,40,30,70, , , , , ,0,3,4,4,4,4,5,4,4,4,4,4,4,4,4,5,5,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2735,2735,2736,11/23/2020 12:05:19,255,33,1,1,11,0,0,0,7,1,2,34,24,58, , , , , ,0,3,4,4,2,3,5,3,4,3,3,3,3,3,4,5,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2736,2736,2737,11/23/2020 12:46:08,255,24,1,1,9,0,0,0,7,1,2, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2737,2737,2738,11/23/2020 14:01:14,255,37,1,0, , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2738,2738,2739,11/23/2020 15:53:19,255,21,0,1,11,1,3,1,4,1,1, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2739,2739,2740,11/23/2020 16:49:10,255,37,1,1,11,0,0,0,7,1,2,37,25,62, , , , , ,0,4,5,4,3,2,5,4,3,3,3,5,3,3,4,4,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2740,2740,2741,11/23/2020 20:34:58,255,47,1,1,11,1,1,0,4,1,3,41,32,73, , , , , ,0,4,4,4,5,4,5,4,4,4,4,5,4,4,4,5,5,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2741,2741,2742,11/24/2020 1:54:04,256,29,0,1,1,0,0,0,7,1,2,32,24,56, , , , , ,0,4,4,4,4,4,5,4,3,3,2,2,2,3,3,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2742,2742,2743,11/24/2020 3:46:21,256, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2743,2743,2744,11/24/2020 5:51:48,256, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2744,2744,2745,11/24/2020 6:22:17,256, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2745,2745,2746,11/24/2020 7:43:10,256, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2746,2746,2747,11/24/2020 9:06:07,256, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2747,2747,2748,11/24/2020 13:15:57,256, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2748,2748,2749,11/24/2020 16:28:18,256,32,1,1,11,1,1,0,2,0,0,43,32,75,42,18,6,12,11,1,3,5,5,5,4,5,4,4,4,4,5,5,4,4,5,5,4,3,3,3,2,3,3,2,1,3,4,1,1,3,2,1,4,1,3,1,2,3,1,3,3,1,1,3,3,2,3,3,3,1,1,3,1,2,1,2,1,1,1
2749,2749,2750,11/24/2020 23:03:42,256, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2750,2750,2751,11/25/2020 4:43:01,257,70,1,0, , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2751,2751,2752,11/25/2020 15:40:13,257,41,1,1,11,0,0,0,7,1,2, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2752,2752,2753,11/25/2020 22:55:05,257, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2753,2753,2754,11/26/2020 5:47:36,258,51,1,1,11,0,0,0,7,1,2,42,29,71, , , , , ,0,5,4,4,4,3,4,4,4,4,4,5,4,4,5,5,4,4,3,3,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2754,2754,2755,11/26/2020 17:34:12,258, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2755,2755,2756,11/26/2020 22:11:37,258, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2756,2756,2757,11/26/2020 22:50:46,258, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2757,2757,2758,11/27/2020 6:29:16,259,57,1,1,11,0,0,0,7,1,2,40,25,65, , , , , ,0,4,4,4,3,2,5,4,4,4,4,4,4,4,4,4,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2758,2758,2759,11/27/2020 7:59:45,259, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2759,2759,2760,11/27/2020 12:54:06,259,27,1,1,11,0,0,0,7,1,2,29,19,48, , , , , ,0,4,4,4,3,2,5,3,3,2,2,2,2,2,3,3,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2760,2760,2761,11/27/2020 16:14:47,259,24,0,1,11,0,0,0,1,0,0,35,26,61,28,16,5,27,19,1,4,4,4,3,3,5,3,4,3,3,4,3,3,4,5,4,2,1,2,2,3,2,3,4,2,3,3,4,1,2,1,2,1,4,1,1,1,2,2,3,2,1,4,1,2,2,3,2,3,1,2,3,4,3,1,3,2,3,3
2761,2761,2762,11/27/2020 19:00:05,259,76,1,1,11,1,1,0,1,0,0,49,32,81,14,7,3,8,10,1,4,5,5,4,3,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2762,2762,2763,11/27/2020 21:30:47,259,59,1,1,11,1,1,0,1,0,0,31,22,53,37,13,3,9,15,1,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,1,4,3,1,1,4,4,1,3,4,1,4,3,1,3,1,1,1,1,2,2,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1
2763,2763,2764,11/27/2020 22:39:56,259,50,1,1,2,0,0,0,1,0,0,36,30,66, , , , , ,0,4,3,5,5,4,5,3,4,3,2,5,4,3,4,4,5,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2764,2764,2765,11/28/2020 8:46:08,260, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2765,2765,2766,11/28/2020 10:12:59,260, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2766,2766,2767,11/28/2020 11:38:23,260,19,1,1,11,0,0,0,1,0,0,43,28,71,47,24,12,28,20,1,3,3,5,5,3,5,3,4,5,5,3,5,4,5,5,5,3,1,4,4,4,4,3,4,4,4,4,4,1,3,4,3,3,4,4,1,4,4,3,3,4,1,3,4,4,4,3,2,4,2,3,4,4,2,1,2,3,1,3
2767,2767,2768,11/28/2020 11:58:40,260,64,1,1,11,0,0,0,1,0,0,40,26,66,45,19,8,18,19,1,3,2,4,5,4,5,5,3,5,4,5,5,4,4, ,4,4,3,3,2,3,3,4,2,3,3,4,2,3,2,2, ,3,1,3,1,3,3,1,3,4,3,3,4,3,3,4,3,3,2,2,3,3,3,1,3,1,1,3
2768,2768,2769,11/28/2020 13:52:19,260,58,1,1,11,1,1,0,2,0,0,30,12,42,40,17,8,19,22,1,4,3,4,1,1,5,3,1,2,2,1,2,2,4,2,4,1,3,3,2,3,3,3,3,3,3,3,2,2,3,2,2,2,2,2,2,3,3,2,3,3,2,3,3,3,3,3,3,3,2,2,2,2,2,2,1,2,3,3
2769,2769,2770,11/28/2020 16:32:27,260,49,1,1,11,0,0,0,1,0,0,26,21,47,44,10,3,11,13,1,3,3,4,3,3,4,2,2,2,2,2,2,3,3,4,2,3,3,3,1,1,4,4,1,1,3,1,1,1,3,1,2,1,2,3,1,1,1,1,1,3,1,1,3,4,3,4,3,3,2,2,2,1,1,1,1,1,3,1
2770,2770,2771,11/28/2020 17:36:11,260,29,1,1,11,1,1,0,4,1,3,41,25,66,32,19,7,21,24,1,5,5,4,4,3,5,4,2,4,4,3,3,4,4,5,4,3,3,3,3,3,2,2,4,3,2,3,1,1,3,3,3,3,3,3,1,1,2,2,3,3,3,2,3,2,1,1,2,2,2,3,3,3,3,2,4,3,2,2
2771,2771,2772,11/28/2020 20:33:34,260,43,1,1,11,1,1,0,1,0,0,36,21,57,43,17,6,18,19,1,1,5,4,2,2,4,3,2,3,3,2,3,4,5,4,5,5,4,4,2,3,3,4,1,1,3,3,1,3,4,2,4,3,2,2,1,1,2,1,2,4,1,2,4,2,3,2,2,3,4,2,2,4,3,2,1,1,3,2
2772,2772,2773,11/28/2020 21:14:16,260,50,1,1,11,1,1,0,1,0,0,28,18,46,28,11,3,28,19,1,1,5,5,3,2,3,4,1,2,1,2,2,3,4,4,1,3,1,1,2,1,1,2,4,1,1,3,4,3,2,1,2,1,4,4,1,1,1,4,1,4,4,3,4,1,1,1,1,4,1,2,1,4,4,1,4,1,1,1
2773,2773,2774,11/28/2020 21:40:14,260,34,0,1,11,1,1,0, , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2774,2774,2775,11/29/2020 3:04:35,261,55,1,1,1,0,0,0,1,0,0,40,27,67, , , , , ,0,4,4,4,4,4,5,5,2,4,4,4,4,4,4,4,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2775,2775,2776,11/29/2020 6:54:08,261, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2776,2776,2777,11/29/2020 9:57:25,261,50,1,1,11,0,0,0,7,1,2,38,30,68,43,19,3,16,17,1,5,4,4,4,4,4,4,5,4,3,4,3,3,4,5,4,4,2,4,3,1,3,3,2,1,3,4,1,1,3,1,2,3,3,1,2,1,1,1,4,4,1,3,4,3,3,4,4,3,2,2,3,1,1,1,1,3,4,1
2777,2777,2778,11/29/2020 10:19:10,261,36,1,1,11,0,0,0,7,1,2,31,30,61,37,20,4,15,14,1,2,3,3,4,5,5,4,4,3,4,4,3,3,3,3,3,5,1,3,4,2,4,2,2,1,3,3,1,1,2,1,1,2,2,3,1,1,2,2,3,2,1,2,3,3,3,3,3,3,4,2,2,1,2,1,1,2,3,2
2778,2778,2779,11/29/2020 10:47:11,261,32,1,1,11,1,1,0,1,0,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2779,2779,2780,11/29/2020 12:43:36,261,60,1,1,11,1,1,0,1,0,0,39,23,62,37,21,4,18,20,1,4,3,4,2,3,5,5,3,4,3,4,4,4,5,2,3,4,4,3,4,2,3,3,2,2,3,4,1,1,2,1,3,2,2,3,1,1,3,1,2,2,1,3,3,3,3,2,2,2,2,3,3,3,3,2,2,2,3,3
2780,2780,2781,11/29/2020 12:53:19,261, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2781,2781,2782,11/29/2020 13:19:40,261,68,1,1,11,1,1,0,1,0,0,44,33,77,34,13,3,16,13,1,5,4,5,5,5,5,5,3,4,4,5,4,4,4,5,5,5,4,1,3,1,1,4,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,3,3,1,3,4,3,1,1,3,4,1,1,1,4,4,1,1,1,4,1
2782,2782,2783,11/29/2020 16:41:28,261,59,1,1,11,1,1,0,1,0,0,37,29,66,16,7,3,8,10,1,4,4,4,5,4,5,4,3,3,3,4,4,3,4,4,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2783,2783,2784,11/29/2020 16:48:36,261,61,1,1,11,1,1,0,1,0,0,30,21,51,14,7,3,8,10,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2784,2784,2785,11/29/2020 17:07:26,261,74,0,1,11,1,2,1,0,1,1,40,23,63,42,20,3,8,12,1,5,4,4,3,3,3,4,3,4,4,4,4,3,4,3,4,4,4,1,3,1,3,3,1,1,4,3,1,1,4,1,3,1,1,1,1,1,1,1,4,4,1,1,4,1,1,4,4,4,3,3,3,1,1,1,1,1,1,1
2785,2785,2786,11/29/2020 17:44:54,261, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2786,2786,2787,11/29/2020 19:34:21,261,43,1,1,11,1,1,0,2,0,0,37,21,58,25,16,3,13,12,1,3,3,3,2,2,4,4,3,4,4,2,4,4,4,4,4,4,1,1,2,1,2,2,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,2,2,2,2,2,2,3,2,3,1,3,2,1,1,1,1
2787,2787,2788,11/29/2020 19:43:22,261,62,1,1,11,1,1,0,1,0,0,33,14,47,25,12,3,8,11,1,2,4,4,3,2,4,3,1,4,1,2,4,3,4, ,4,2,1,1,1,1,3,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,3,2,3,3,1,1,1,1,1,2,1
2788,2788,2789,11/29/2020 19:51:01,261,67,1,1,11,0,0,0,1,0,0,26,18,44,20,8,3,13,15,1,3,2,3,2,2,4,3,2,2,3,2,2,2,3,3,3,3,1,2,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,3,3,2,1,2,2
2789,2789,2790,11/29/2020 20:46:03,261, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2790,2790,2791,11/29/2020 21:01:20,261,46,0,1,11,0,0,0,1,0,0,32,32,64,51,15,3,14,15,1,1,3,3,5,3,5,2,4,4,3,5,3,3,5,5,5,5,4,4,4,1,4,2,1,1,4,4,1,1,2,1,2,3,1,4,1,1,1,1,3,4,1,1,4,4,4,4,4,4,1,1,1,1,4,1,2,1,4,1
2791,2791,2792,11/29/2020 21:19:40,261,40,1,1,11,0,0,0,1,0,0,48,35,83,30,20,3,11,11,1,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,3,4,1,2,3,1,1,3,4,1,1,2,1,2,1,1,1,1,1,4,1,3,3,1,1,3,2,2,3,1,3,1,2,2,1,2,1,1,1,1,1
2792,2792,2793,11/29/2020 21:42:45,261,55,1,1,11,1,1,0,1,0,0,44,31,75,42,23,3,15,11,1,5,5,4,5,4,4,4,4,4,4,5,5,4,5,5,4,4,3,3,4,1,3,4,1,1,3,3,2,1,3,1,1,2,2,3,1,1,3,1,4,3,1,3,3,3,3,3,3,3,3,3,3,1,2,2,1,1,1,1
2793,2793,2794,11/29/2020 23:03:43,261,86,1,1,11,1,1,0,1,0,0,36,29,65,31,22,4,14,16,1,5,3,4,4,5,4,4,3,4,2,5,3,4,4,4,3,4,3,3,3,2,2,2,1,1,3,4,1,3,1,1,2,1,3,3,1,1,4,2,3,3,1,1,3,2,2,2,1,3,2,3,3,2,1,4,1,1,1,1
2794,2794,2795,11/30/2020 2:07:34,262,68,1,1,2,0,0,0,1,0,0,37,26,63, , , , , ,0,4,3,5,4,3,5,3,2,3,4,5,3,5,5,4,2,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2795,2795,2796,11/30/2020 8:08:13,262, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2796,2796,2797,11/30/2020 9:07:12,262,23,1,1,11,0,0,0,5,1,3, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2797,2797,2798,11/30/2020 9:09:26,262,48,1,1,11,1,1,0,1,0,0,43,35,78,44,11,3,9,15,1,2,4,4,5,5,5,5,5,5,3,5,5,5,5,5,5,5,4,2,2,1,3,4,1,2,2,3,1,1,4,1,1,3,1,1,1,1,2,1,1,3,1,1,4,4,4,3,2,3,1,1,1,1,1,2,1,1,4,1
2798,2798,2799,11/30/2020 9:27:42,262,45,1,1,11,1,1,0,1,0,0,39,29,68,34,19,3,12,12,1,4,4,4,2,2,5,4,5,3,5,5,3,4,3,5,5,5,2,1,4,1,4,4,1,1,3,4,2,1,2,1,2,2,2,1,1,1,2,1,4,3,2,2,2,3,1,4,2,1,1,2,2,2,1,1,1,1,1,1
2799,2799,2800,11/30/2020 11:29:23,262,30,1,0, , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2800,2800,2801,11/30/2020 12:00:15,262, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
